"User_ID sorted by SD","Ensembl_gene_id","symbol","C_1","C_2","S_1","S_2"
" ENSG00000129465","ENSG00000129465","  RIPK3;RIPK3",40,64,0,0
" ENSG00000262660","ENSG00000262660","  ;",47,74,414,408
" ENSG00000121988","ENSG00000121988","  ZRANB3;ZRANB3",140,183,1039,1036
" ENSG00000133321","ENSG00000133321","  PLAAT4;PLAAT4",70,59,2,2
" ENSG00000065621","ENSG00000065621","  GSTO2;GSTO2",284,234,31,36
" ENSG00000145220","ENSG00000145220","  LYAR;LYAR",241,213,1461,1450
" ENSG00000164307","ENSG00000164307","  ERAP1;ERAP1",1054,1129,168,167
" ENSG00000135454","ENSG00000135454","  B4GALNT1;B4GALNT1",165,151,1029,1032
" ENSG00000205885","ENSG00000205885","  C1RL-AS1;",167,148,17,17
" ENSG00000188486","ENSG00000188486","  H2AX;H2AFX",1122,1011,6663,6633
" ENSG00000230500","ENSG00000230500","  MKX-AS1;",47,57,0,0
" ENSG00000250349","ENSG00000250349","  ;",106,128,11,10
" ENSG00000138798","ENSG00000138798","  EGF;EGF",55,49,0,0
" ENSG00000145912","ENSG00000145912","  NHP2;NHP2",491,444,2924,2961
" ENSG00000139192","ENSG00000139192","  TAPBPL;TAPBPL",579,591,85,87
" ENSG00000080839","ENSG00000080839","  RBL1;RBL1",160,151,1019,1011
" ENSG00000138623","ENSG00000138623","  SEMA7A;SEMA7A",1225,1196,186,188
" ENSG00000150281","ENSG00000150281","  CTF1;CTF1",410,387,56,56
" ENSG00000173040","ENSG00000173040","  EVC2;EVC2",622,608,91,91
" ENSG00000234336","ENSG00000234336","  JAZF1-AS1;",66,50,1,1
" ENSG00000161692","ENSG00000161692","  DBF4B;DBF4B",133,162,962,949
" ENSG00000132967","ENSG00000132967","  HMGB1P5;",10,9,103,118
" ENSG00000196123","ENSG00000196123","  KIAA0895L;KIAA0895L",284,333,1949,1946
" ENSG00000108506","ENSG00000108506","  INTS2;INTS2",228,288,1630,1621
" ENSG00000160321","ENSG00000160321","  ZNF208;ZNF208",1,1,56,60
" ENSG00000105983","ENSG00000105983","  LMBR1;LMBR1",669,765,4466,4460
" ENSG00000197406","ENSG00000197406","  DIO3;DIO3",0,4,63,61
" ENSG00000259040","ENSG00000259040","  BLOC1S5-TXNDC5;BLOC1S5-TXNDC5",24,8,138,131
" ENSG00000166226","ENSG00000166226","  CCT2;CCT2",2239,2286,14043,13997
" ENSG00000166226","ENSG00000166226","  CCT2;HEL-S-100n",2239,2286,14043,13997
" ENSG00000223749","ENSG00000223749","  MIR503HG;",469,449,65,67
" ENSG00000204934","ENSG00000204934","  ATP6V0E2-AS1;",42,34,285,283
" ENSG00000117748","ENSG00000117748","  RPA2;RPA2",465,448,2871,2863
" ENSG00000180425","ENSG00000180425","  C11orf71;URLC7",8,11,111,108
" ENSG00000180425","ENSG00000180425","  C11orf71;C11orf71",8,11,111,108
" ENSG00000203326","ENSG00000203326","  ZNF525;ZNF525",45,60,373,366
" ENSG00000144730","ENSG00000144730","  IL17RD;IL17RD",862,934,5574,5582
" ENSG00000156869","ENSG00000156869","  FRRS1;FRRS1",194,254,28,28
" ENSG00000129295","ENSG00000129295","  LRRC6;LRRC6",29,36,249,251
" ENSG00000274602","ENSG00000274602","  PI4KAP1;",83,81,562,551
" ENSG00000227906","ENSG00000227906","  SNAP25-AS1;",1,0,56,53
" ENSG00000149136","ENSG00000149136","  SSRP1;SSRP1",1567,1571,9743,9677
" ENSG00000134717","ENSG00000134717","  BTF3L4;BTF3L4",410,498,2798,2840
" ENSG00000196781","ENSG00000196781","  TLE1;TLE1",564,573,3563,3535
" ENSG00000032389","ENSG00000032389","  EIPR1;EIPR1",387,383,2436,2404
" ENSG00000240990","ENSG00000240990","  HOXA11-AS;",54,49,0,0
" ENSG00000245112","ENSG00000245112","  SMARCA5-AS1;",8,10,100,113
" ENSG00000281128","ENSG00000281128","  PTENP1-AS;",0,0,53,50
" ENSG00000184831","ENSG00000184831","  APOO;APOO",82,89,581,572
" ENSG00000168481","ENSG00000168481","  LGI3;LGI3",0,0,52,51
" ENSG00000197362","ENSG00000197362","  ZNF786;ZNF786",128,127,843,827
" ENSG00000117593","ENSG00000117593","  DARS2;DARS2",484,503,3100,3066
" ENSG00000125482","ENSG00000125482","  TTF1;TTF1",275,299,1809,1815
" ENSG00000163958","ENSG00000163958","  ZDHHC19;ZDHHC19",1,2,60,61
" ENSG00000109339","ENSG00000109339","  MAPK10;MAPK10",70,88,530,531
" ENSG00000125804","ENSG00000125804","  FAM182A;",4,1,64,67
" ENSG00000152382","ENSG00000152382","  TADA1;TADA1",203,218,1341,1340
" ENSG00000182379","ENSG00000182379","  NXPH4;NXPH4",143,186,19,18
" ENSG00000147117","ENSG00000147117","  ZNF157;ZNF157",1,3,63,63
" ENSG00000196368","ENSG00000196368","  NUDT11;NUDT11",129,163,927,941
" ENSG00000198155","ENSG00000198155","  ZNF876P;",26,39,240,248
" ENSG00000197345","ENSG00000197345","  MRPL21;MRPL21",248,254,1595,1583
" ENSG00000168763","ENSG00000168763","  CNNM3;CNNM3",31,31,240,242
" ENSG00000231925","ENSG00000231925","  TAPBP;TAPBP",6356,6267,1024,1022
" ENSG00000243147","ENSG00000243147","  MRPL33;MRPL33",311,248,1746,1733
" ENSG00000138172","ENSG00000138172","  CALHM2;CALHM2",1772,1768,285,277
" ENSG00000108423","ENSG00000108423","  TUBD1;TUBD1",46,64,380,379
" ENSG00000077458","ENSG00000077458","  FAM76B;FAM76B",232,230,1464,1462
" ENSG00000205822","ENSG00000205822","  TPTE2P6;",1,0,57,51
" ENSG00000148459","ENSG00000148459","  PDSS1;PDSS1",116,125,790,781
" ENSG00000197961","ENSG00000197961","  ZNF121;ZNF121",223,242,1467,1467
" ENSG00000236816","ENSG00000236816","  ANKRD20A7P;",0,0,53,49
" ENSG00000225760","ENSG00000225760","  LINC00431;",0,0,52,50
" ENSG00000228135","ENSG00000228135","  LINC01494;",0,0,51,51
" ENSG00000178734","ENSG00000178734","  LMO7DN;",78,48,2,2
" ENSG00000288021","ENSG00000288021","  ;",0,2,54,59
" ENSG00000286373","ENSG00000286373","  ;",0,4,65,57
" ENSG00000120539","ENSG00000120539","  MASTL;MASTL",111,112,737,724
" ENSG00000205476","ENSG00000205476","  CCDC85C;CCDC85C",36,44,292,293
" ENSG00000133454","ENSG00000133454","  MYO18B;MYO18B",1,1,57,57
" ENSG00000184402","ENSG00000184402","  SS18L1;SS18L1",334,325,2060,2053
" ENSG00000160145","ENSG00000160145","  KALRN;KALRN",291,356,2008,1990
" ENSG00000139344","ENSG00000139344","  AMDHD1;AMDHD1",4,3,71,73
" ENSG00000139508","ENSG00000139508","  SLC46A3;SLC46A3",283,305,40,40
" ENSG00000139508","ENSG00000139508","  SLC46A3;LOC283537",283,305,40,40
" ENSG00000183337","ENSG00000183337","  BCOR;BCOR",1037,1034,6354,6335
" ENSG00000134539","ENSG00000134539","  KLRD1;KLRD1",59,42,0,0
" ENSG00000051596","ENSG00000051596","  THOC3;THOC3",195,212,1256,1304
" ENSG00000133665","ENSG00000133665","  DYDC2;DYDC2",0,0,51,50
" ENSG00000204950","ENSG00000204950","  LRRC10B;LRRC10B",0,0,51,50
" ENSG00000133315","ENSG00000133315","  MACROD1;MACROD1",120,157,899,848
" ENSG00000145244","ENSG00000145244","  CORIN;CORIN",564,582,84,89
" ENSG00000181418","ENSG00000181418","  DDN;DDN",1,7,71,70
" ENSG00000226237","ENSG00000226237","  GAS1RR;",170,154,19,18
" ENSG00000126882","ENSG00000126882","  FAM78A;FAM78A",39,35,274,272
" ENSG00000275464","ENSG00000275464","  ;LOC102724159",83,77,527,537
" ENSG00000141665","ENSG00000141665","  FBXO15;FBXO15",15,9,120,120
" ENSG00000122642","ENSG00000122642","  FKBP9;FKBP9",23192,22195,3812,3708
" ENSG00000141337","ENSG00000141337","  ARSG;ARSG",162,185,21,20
" ENSG00000168393","ENSG00000168393","  DTYMK;DTYMK",403,399,2467,2455
" ENSG00000106554","ENSG00000106554","  CHCHD3;CHCHD3",776,890,5010,5057
" ENSG00000214182","ENSG00000214182","  PTMAP5;",8,14,114,113
" ENSG00000100162","ENSG00000100162","  CENPM;CENPM",51,45,337,338
" ENSG00000100162","ENSG00000100162","  CENPM;C22orf18",51,45,337,338
" ENSG00000135315","ENSG00000135315","  CEP162;CEP162",161,181,1074,1073
" ENSG00000132423","ENSG00000132423","  COQ3;COQ3",62,45,364,364
" ENSG00000139269","ENSG00000139269","  INHBE;INHBE",65,58,3,1
" ENSG00000154188","ENSG00000154188","  ANGPT1;ANGPT1",1230,1253,199,198
" ENSG00000147059","ENSG00000147059","  SPIN2A;SPIN2",61,51,1,1
" ENSG00000147059","ENSG00000147059","  SPIN2A;SPIN2A",61,51,1,1
" ENSG00000206159","ENSG00000206159","  GYG2P1;",53,47,0,0
" ENSG00000214336","ENSG00000214336","  FOXI3;FOXI3",0,0,51,49
" ENSG00000127084","ENSG00000127084","  FGD3;FGD3",0,0,50,50
" ENSG00000141384","ENSG00000141384","  TAF4B;TAF4B",49,69,396,393
" ENSG00000228253","ENSG00000228253","  MT-ATP8;ATP8",346,286,1881,1973
" ENSG00000228253","ENSG00000228253","  MT-ATP8;MT-ATP8",346,286,1881,1973
" ENSG00000198890","ENSG00000198890","  PRMT6;PRMT6",363,369,2247,2241
" ENSG00000124212","ENSG00000124212","  PTGIS;PTGIS",1641,1786,271,285
" ENSG00000222011","ENSG00000222011","  FAM185A;FAM185A",73,80,519,495
" ENSG00000135750","ENSG00000135750","  KCNK1;KCNK1",117,120,758,759
" ENSG00000174456","ENSG00000174456","  C12orf76;C12orf76",50,67,394,392
" ENSG00000164985","ENSG00000164985","  PSIP1;PSIP1",1040,1524,7444,7411
" ENSG00000181192","ENSG00000181192","  DHTKD1;DHTKD1",526,462,2999,2982
" ENSG00000169738","ENSG00000169738","  DCXR;DCXR",322,278,1843,1823
" ENSG00000142149","ENSG00000142149","  HUNK;HUNK",267,227,1523,1509
" ENSG00000143434","ENSG00000143434","  SEMA6C;SEMA6C",121,187,929,925
" ENSG00000137501","ENSG00000137501","  SYTL2;SYTL2",763,625,107,109
" ENSG00000105202","ENSG00000105202","  FBL;FBL",902,921,5510,5461
" ENSG00000162542","ENSG00000162542","  TMCO4;TMCO4",987,937,153,153
" ENSG00000118298","ENSG00000118298","  CA14;CA14",10,7,101,98
" ENSG00000164124","ENSG00000164124","  TMEM144;TMEM144",61,62,2,2
" ENSG00000145908","ENSG00000145908","  ZNF300;ZNF300",27,16,173,170
" ENSG00000251141","ENSG00000251141","  MRPS30-DT;",10,11,112,112
" ENSG00000135940","ENSG00000135940","  COX5B;COX5B",696,633,4002,3989
" ENSG00000183579","ENSG00000183579","  ZNRF3;ZNRF3",202,196,1238,1229
" ENSG00000186106","ENSG00000186106","  ANKRD46;ANKRD46",141,138,880,879
" ENSG00000151360","ENSG00000151360","  ALLC;ALLC",0,0,50,49
" ENSG00000140830","ENSG00000140830","  TXNL4B;TXNL4B",33,32,251,234
" ENSG00000173726","ENSG00000173726","  TOMM20;TOMM20",2805,3377,18267,18232
" ENSG00000127980","ENSG00000127980","  PEX1;PEX1",166,200,1125,1129
" ENSG00000151632","ENSG00000151632","  AKR1C2;AKR1C2",118,92,11,8
" ENSG00000136449","ENSG00000136449","  MYCBPAP;MYCBPAP",26,4,107,107
" ENSG00000148950","ENSG00000148950","  IMMP1L;IMMP1L",84,86,556,551
" ENSG00000226174","ENSG00000226174","  TEX22;TEX22",51,31,281,279
" ENSG00000179051","ENSG00000179051","  RCC2;RCC2",1808,1877,11023,10911
" ENSG00000109685","ENSG00000109685","  NSD2;NSD2",2452,2072,13398,13315
" ENSG00000091732","ENSG00000091732","  ZC3HC1;ZC3HC1",127,100,719,706
" ENSG00000221944","ENSG00000221944","  TIGD1;TIGD1",58,81,446,455
" ENSG00000131127","ENSG00000131127","  ZNF141;ZNF141",127,111,746,755
" ENSG00000187902","ENSG00000187902","  SHISA7;SHISA7",1,0,53,51
" ENSG00000206120","ENSG00000206120","  EGFEM1P;",3,1,61,60
" ENSG00000119640","ENSG00000119640","  ACYP1;ACYP1",66,79,481,469
" ENSG00000197121","ENSG00000197121","  PGAP1;PGAP1",513,500,3054,3034
" ENSG00000108389","ENSG00000108389","  MTMR4;MTMR4",931,898,5474,5437
" ENSG00000143924","ENSG00000143924","  EML4;EML4",1421,1604,8979,8935
" ENSG00000197170","ENSG00000197170","  PSMD12;PSMD12",550,714,3727,3712
" ENSG00000205189","ENSG00000205189","  ZBTB10;ZBTB10",262,259,1601,1576
" ENSG00000226856","ENSG00000226856","  THORLNC;",0,0,49,49
" ENSG00000162390","ENSG00000162390","  ACOT11;ACOT11",55,54,369,372
" ENSG00000087995","ENSG00000087995","  METTL2A;METTL2A",344,285,1910,1865
" ENSG00000171863","ENSG00000171863","  RPS7;RPS7",4354,4175,25135,25240
" ENSG00000111087","ENSG00000111087","  GLI1;GLI1",139,165,17,18
" ENSG00000140332","ENSG00000140332","  TLE3;TLE3",566,573,3453,3359
" ENSG00000106153","ENSG00000106153","  CHCHD2;CHCHD2",2146,2007,12312,12216
" ENSG00000008056","ENSG00000008056","  SYN1;SYN1",26,26,204,200
" ENSG00000186638","ENSG00000186638","  KIF24;KIF24",86,110,617,618
" ENSG00000135931","ENSG00000135931","  ARMC9;ARMC9",8568,7980,1397,1398
" ENSG00000075303","ENSG00000075303","  SLC25A40;SLC25A40",232,267,1510,1510
" ENSG00000154479","ENSG00000154479","  CCDC173;CCDC173",44,55,339,335
" ENSG00000135049","ENSG00000135049","  AGTPBP1;AGTPBP1",199,272,1397,1404
" ENSG00000089195","ENSG00000089195","  TRMT6;TRMT6",383,369,2266,2255
" ENSG00000153130","ENSG00000153130","  SCOC;SCOC",359,419,2325,2322
" ENSG00000268205","ENSG00000268205","  ;",54,64,393,394
" ENSG00000077782","ENSG00000077782","  FGFR1;FGFR1",12627,12901,2168,2157
" ENSG00000256967","ENSG00000256967","  ;",55,66,2,2
" ENSG00000128340","ENSG00000128340","  RAC2;RAC2",460,501,75,72
" ENSG00000164181","ENSG00000164181","  ELOVL7;ELOVL7",3,1,59,61
" ENSG00000161996","ENSG00000161996","  WDR90;WDR90",487,409,2672,2649
" ENSG00000178038","ENSG00000178038","  ALS2CL;ALS2CL",279,253,36,38
" ENSG00000100426","ENSG00000100426","  ZBED4;ZBED4",722,693,4211,4192
" ENSG00000241749","ENSG00000241749","  RPSAP52;",68,82,4,5
" ENSG00000153404","ENSG00000153404","  PLEKHG4B;PLEKHG4B",275,276,1663,1666
" ENSG00000131368","ENSG00000131368","  MRPS25;MRPS25",72,41,354,360
" ENSG00000186952","ENSG00000186952","  TMEM232;TMEM232",15,14,133,134
" ENSG00000039139","ENSG00000039139","  DNAH5;DNAH5",291,286,40,42
" ENSG00000277072","ENSG00000277072","  STAG3L2;",123,108,744,700
" ENSG00000215030","ENSG00000215030","  RPL13P12;",201,247,30,30
" ENSG00000204044","ENSG00000204044","  SLC12A5-AS1;",0,0,52,45
" ENSG00000231924","ENSG00000231924","  PSG1;PSG1",45,52,0,0
" ENSG00000187566","ENSG00000187566","  NHLRC1;NHLRC1",50,47,0,0
" ENSG00000248245","ENSG00000248245","  ;",0,0,50,47
" ENSG00000140538","ENSG00000140538","  NTRK3;NTRK3",2,3,63,63
" ENSG00000065675","ENSG00000065675","  PRKCQ;PRKCQ",5,14,98,97
" ENSG00000251680","ENSG00000251680","  ;",3,0,56,56
" ENSG00000266472","ENSG00000266472","  MRPS21;MRPS21",788,620,4118,4085
" ENSG00000285677","ENSG00000285677","  ;",14,2,79,86
" ENSG00000128512","ENSG00000128512","  DOCK4;DOCK4",323,310,1891,1898
" ENSG00000186310","ENSG00000186310","  NAP1L3;NAP1L3",24,26,195,193
" ENSG00000256771","ENSG00000256771","  ZNF253;ZNF253",28,31,223,217
" ENSG00000144161","ENSG00000144161","  ZC3H8;ZC3H8",144,175,970,969
" ENSG00000108439","ENSG00000108439","  PNPO;PNPO",14,16,132,139
" ENSG00000108439","ENSG00000108439","  PNPO;HEL-S-302",14,16,132,139
" ENSG00000030066","ENSG00000030066","  NUP160;NUP160",891,923,5353,5311
" ENSG00000250986","ENSG00000250986","  LINC02600;",2,0,53,54
" ENSG00000138092","ENSG00000138092","  CENPO;CENPO",153,161,953,971
" ENSG00000105486","ENSG00000105486","  LIG1;LIG1",434,354,2342,2294
" ENSG00000156103","ENSG00000156103","  MMP16;MMP16",428,465,2643,2644
" ENSG00000078177","ENSG00000078177","  N4BP2;N4BP2",325,306,1880,1887
" ENSG00000178718","ENSG00000178718","  RPP25;RPP25",283,235,1551,1534
" ENSG00000206053","ENSG00000206053","  JPT2;JPT2",935,911,5442,5397
" ENSG00000198618","ENSG00000198618","  PPIAP22;",140,103,763,714
" ENSG00000130940","ENSG00000130940","  CASZ1;CASZ1",6,5,80,80
" ENSG00000161956","ENSG00000161956","  SENP3;SENP3",167,141,935,938
" ENSG00000230836","ENSG00000230836","  LINC01293;",55,41,0,0
" ENSG00000184545","ENSG00000184545","  DUSP8;DUSP8",184,161,1041,1049
" ENSG00000182287","ENSG00000182287","  AP1S2;AP1S2",358,516,2521,2474
" ENSG00000283913","ENSG00000283913","  ;",454,354,59,64
" ENSG00000018510","ENSG00000018510","  AGPS;AGPS",671,655,3901,3887
" ENSG00000122735","ENSG00000122735","  DNAI1;DNAI1",0,0,48,48
" ENSG00000133937","ENSG00000133937","  GSC;GSC",0,0,48,48
" ENSG00000250781","ENSG00000250781","  ;",0,0,48,48
" ENSG00000162959","ENSG00000162959","  MEMO1;MEMO1",2,11,77,79
" ENSG00000168852","ENSG00000168852","  TPTE2P5;",95,107,642,621
" ENSG00000259863","ENSG00000259863","  SH3RF3-AS1;",145,142,17,16
" ENSG00000074855","ENSG00000074855","  ANO8;ANO8",305,272,1723,1705
" ENSG00000145287","ENSG00000145287","  PLAC8;PLAC8",54,65,2,2
" ENSG00000145287","ENSG00000145287","  PLAC8;DGIC",54,65,2,2
" ENSG00000181610","ENSG00000181610","  MRPS23;MRPS23",529,532,3122,3121
" ENSG00000272341","ENSG00000272341","  ;",89,111,9,9
" ENSG00000163393","ENSG00000163393","  SLC22A15;SLC22A15",688,676,111,108
" ENSG00000182253","ENSG00000182253","  SYNM;SYNM",117,92,642,647
" ENSG00000155959","ENSG00000155959","  VBP1;VBP1",418,471,2612,2610
" ENSG00000163293","ENSG00000163293","  NIPAL1;NIPAL1",308,256,41,40
" ENSG00000117569","ENSG00000117569","  PTBP2;PTBP2",226,220,1338,1336
" ENSG00000137841","ENSG00000137841","  PLCB2;PLCB2",3,5,72,69
" ENSG00000247400","ENSG00000247400","  DNAJC3-DT;",8,8,96,92
" ENSG00000108691","ENSG00000108691","  CCL2;CCL2",2011,2195,357,355
" ENSG00000115484","ENSG00000115484","  CCT4;CCT4",143,100,740,714
" ENSG00000170027","ENSG00000170027","  YWHAG;YWHAG",4094,4181,23946,23887
" ENSG00000143374","ENSG00000143374","  TARS2;TARS2",334,374,2104,2061
" ENSG00000178764","ENSG00000178764","  ZHX2;ZHX2",777,708,120,121
" ENSG00000092850","ENSG00000092850","  TEKT2;TEKT2",6,7,87,83
" ENSG00000260805","ENSG00000260805","  ;",11,4,89,84
" ENSG00000175274","ENSG00000175274","  TP53I11;TP53I11",6792,6734,1157,1175
" ENSG00000178531","ENSG00000178531","  CTXN1;CTXN1",370,401,2244,2284
" ENSG00000198420","ENSG00000198420","  TCAF1;TCAF1",883,786,4861,4803
" ENSG00000285822","ENSG00000285822","  ;",0,0,49,46
" ENSG00000286733","ENSG00000286733","  ;",0,0,48,47
" ENSG00000174839","ENSG00000174839","  DENND6A;DENND6A",173,195,1105,1098
" ENSG00000172731","ENSG00000172731","  LRRC20;LRRC20",202,223,1275,1257
" ENSG00000105968","ENSG00000105968","  H2AZ2;H2AZ2",2176,2065,12257,12196
" ENSG00000105968","ENSG00000105968","  H2AZ2;H2AFV",2176,2065,12257,12196
" ENSG00000151151","ENSG00000151151","  IPMK;IPMK",99,175,776,770
" ENSG00000108561","ENSG00000108561","  C1QBP;C1QBP",1522,1316,8159,8127
" ENSG00000158555","ENSG00000158555","  GDPD5;GDPD5",775,764,127,125
" ENSG00000164405","ENSG00000164405","  UQCRQ;UQCRQ",633,449,3040,3064
" ENSG00000175931","ENSG00000175931","  UBE2O;UBE2O",777,778,4523,4479
" ENSG00000155545","ENSG00000155545","  MIER3;MIER3",117,90,629,631
" ENSG00000166562","ENSG00000166562","  SEC11C;SEC11C",170,174,1032,1031
" ENSG00000177917","ENSG00000177917","  ARL6IP6;ARL6IP6",307,318,1831,1837
" ENSG00000143819","ENSG00000143819","  EPHX1;EPHX1",1099,1173,195,186
" ENSG00000213347","ENSG00000213347","  MXD3;MXD3",133,120,770,767
" ENSG00000164241","ENSG00000164241","  C5orf63;C5orf63",71,49,381,378
" ENSG00000197275","ENSG00000197275","  RAD54B;RAD54B",18,20,156,155
" ENSG00000228043","ENSG00000228043","  ;",3,4,68,66
" ENSG00000238113","ENSG00000238113","  LINC01410;",39,63,325,322
" ENSG00000147100","ENSG00000147100","  SLC16A2;SLC16A2",3652,3574,628,622
" ENSG00000138944","ENSG00000138944","  SHISAL1;SHISAL1",81,70,5,5
" ENSG00000170477","ENSG00000170477","  KRT4;KRT4",44,50,0,0
" ENSG00000251517","ENSG00000251517","  ;",0,0,46,48
" ENSG00000182518","ENSG00000182518","  FAM104B;FAM104B",96,118,651,650
" ENSG00000100079","ENSG00000100079","  LGALS2;LGALS2",73,55,3,3
" ENSG00000162415","ENSG00000162415","  ZSWIM5;ZSWIM5",93,78,527,534
" ENSG00000102172","ENSG00000102172","  SMS;SMS",819,732,4465,4436
" ENSG00000273702","ENSG00000273702","  ;",4,5,75,70
" ENSG00000133247","ENSG00000133247","  KMT5C;KMT5C",143,156,893,900
" ENSG00000172292","ENSG00000172292","  CERS6;CERS6",447,480,2689,2675
" ENSG00000285953","ENSG00000285953","  ;",65,53,380,379
" ENSG00000170779","ENSG00000170779","  CDCA4;CDCA4",251,278,1559,1536
" ENSG00000247199","ENSG00000247199","  ;",6,6,82,80
" ENSG00000239482","ENSG00000239482","  ;",0,2,52,52
" ENSG00000185201","ENSG00000185201","  IFITM2;IFITM2",446,477,74,72
" ENSG00000151025","ENSG00000151025","  GPR158;GPR158",1,1,53,52
" ENSG00000135677","ENSG00000135677","  GNS;GNS",15124,15145,2664,2647
" ENSG00000164845","ENSG00000164845","  FAM86FP;",163,151,16,24
" ENSG00000099204","ENSG00000099204","  ABLIM1;ABLIM1",934,964,5442,5419
" ENSG00000053372","ENSG00000053372","  MRTO4;MRTO4",632,547,3398,3348
" ENSG00000053372","ENSG00000053372","  MRTO4;C1orf33",632,547,3398,3348
" ENSG00000198258","ENSG00000198258","  UBL5;UBL5",622,615,3575,3535
" ENSG00000173083","ENSG00000173083","  HPSE;HPSE",69,81,5,5
" ENSG00000107957","ENSG00000107957","  SH3PXD2A;SH3PXD2A",19184,19084,3397,3338
" ENSG00000150630","ENSG00000150630","  VEGFC;VEGFC",653,562,99,99
" ENSG00000152104","ENSG00000152104","  PTPN14;PTPN14",1767,1679,295,297
" ENSG00000126970","ENSG00000126970","  ZC4H2;ZC4H2",223,220,1302,1298
" ENSG00000108846","ENSG00000108846","  ABCC3;ABCC3",1791,1799,309,309
" ENSG00000171608","ENSG00000171608","  PIK3CD;PIK3CD",1434,1453,249,245
" ENSG00000198918","ENSG00000198918","  RPL39;RPL39",502,538,2932,3034
" ENSG00000196670","ENSG00000196670","  ZFP62;ZFP62",211,228,1292,1278
" ENSG00000151615","ENSG00000151615","  POU4F2;POU4F2",0,0,48,45
" ENSG00000272425","ENSG00000272425","  ;",0,0,46,47
" ENSG00000127399","ENSG00000127399","  LRRC61;MGC3036",42,30,254,236
" ENSG00000127399","ENSG00000127399","  LRRC61;LRRC61",42,30,254,236
" ENSG00000132256","ENSG00000132256","  TRIM5;TRIM5",399,433,67,64
" ENSG00000139266","ENSG00000139266","  MARCHF9;MARCH9",149,153,911,886
" ENSG00000130024","ENSG00000130024","  PHF10;PHF10",842,941,5055,5059
" ENSG00000102241","ENSG00000102241","  HTATSF1;HTATSF1",1225,1388,7385,7380
" ENSG00000153310","ENSG00000153310","  CYRIB;FAM49B",320,375,2007,1978
" ENSG00000265282","ENSG00000265282","  ;",1,1,51,53
" ENSG00000281593","ENSG00000281593","  ;",63,91,465,468
" ENSG00000164180","ENSG00000164180","  TMEM161B;TMEM161B",214,175,1136,1125
" ENSG00000185730","ENSG00000185730","  ZNF696;ZNF696",203,190,1151,1152
" ENSG00000127995","ENSG00000127995","  CASD1;CASD1",52,43,318,305
" ENSG00000152422","ENSG00000152422","  XRCC4;XRCC4",54,72,387,401
" ENSG00000143319","ENSG00000143319","  ISG20L2;ISG20L2",678,633,3751,3708
