GENE PRODUCT DB,GENE PRODUCT ID,SYMBOL,QUALIFIER,GO TERM,SLIMMED FROM,GO NAME,ECO ID,GO EVIDENCE CODE,REFERENCE,WITH/FROM,TAXON ID,ASSIGNED BY,ANNOTATION EXTENSION,GO ASPECT
UniProtKB,P02647,APOA1,involved_in,GO:0070508,GO:0070508,cholesterol import,ECO:0000315,IMP,PMID:14718538,,9606,BHF-UCL,,P
UniProtKB,P02647,APOA1,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000315,IMP,PMID:15464323,,9606,BHF-UCL,,P
UniProtKB,P02647,APOA1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000314,IDA,PMID:21571275,,9606,BHF-UCL,,P
UniProtKB,P02647,APOA1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000315,IMP,PMID:15464323,,9606,BHF-UCL,,P
UniProtKB,P02649,APOE,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000316,IGI,PMID:24412220,UniProtKB:P01130,9606,ARUK-UCL,"regulates_o_occurs_in(UBERON:0001969),part_of(GO:0061771)",P
UniProtKB,P02649,APOE,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000318,IBA,PMID:21873635,MGI:MGI:88057|PANTHER:PTN002709058,9606,GO_Central,,P
UniProtKB,P02649,APOE,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:23620513,,9606,UniProt,,P
UniProtKB,P02649,APOE,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P02649,APOE,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P08226|ensembl:ENSMUSP00000133302,9606,Ensembl,,P
UniProtKB,P02649,APOE,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P08226|ensembl:ENSMUSP00000133302,9606,Ensembl,,P
UniProtKB,P02649,APOE,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P08226|ensembl:ENSMUSP00000133302,9606,Ensembl,,P
UniProtKB,P02649,APOE,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P08226|ensembl:ENSMUSP00000133302,9606,Ensembl,,P
UniProtKB,P02649,APOE,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:11162594,,9606,BHF-UCL,,P
UniProtKB,P02649,APOE,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:16443932,,9606,BHF-UCL,,P
UniProtKB,P02649,APOE,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:9649566,,9606,BHF-UCL,,P
UniProtKB,P02649,APOE,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000315,IMP,PMID:3771793,,9606,BHF-UCL,,P
UniProtKB,P02649,APOE,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000314,IDA,PMID:8127890,,9606,BHF-UCL,,P
UniProtKB,P02649,APOE,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000314,IDA,PMID:9649566,,9606,BHF-UCL,,P
UniProtKB,P02652,APOA2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000111938|UniProtKB:P02652,9606,GO_Central,,F
UniProtKB,P02652,APOA2,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000111938|RGD:2131|UniProtKB:P02652,9606,GO_Central,,P
UniProtKB,P02652,APOA2,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000318,IBA,PMID:21873635,MGI:MGI:88050|PANTHER:PTN000111938,9606,GO_Central,,P
UniProtKB,P02652,APOA2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000318,IBA,PMID:21873635,MGI:MGI:88050|PANTHER:PTN000111938|UniProtKB:P02652,9606,GO_Central,,P
UniProtKB,P02652,APOA2,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P04638|ensembl:ENSRNOP00000004662,9606,Ensembl,,P
UniProtKB,P02652,APOA2,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P09813|ensembl:ENSMUSP00000106953,9606,Ensembl,,P
UniProtKB,P02652,APOA2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P09813|ensembl:ENSMUSP00000106953,9606,Ensembl,,P
UniProtKB,P02652,APOA2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:218942,,9606,BHF-UCL,,F
UniProtKB,P02652,APOA2,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:11162594,,9606,BHF-UCL,,P
UniProtKB,P02652,APOA2,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000314,IDA,PMID:14967812,,9606,BHF-UCL,,P
UniProtKB,P02652,APOA2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000314,IDA,PMID:14967812,,9606,BHF-UCL,,P
UniProtKB,P02654,APOC1,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:11162594,,9606,BHF-UCL,,P
UniProtKB,P02655,APOC2,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:11162594,,9606,BHF-UCL,,P
UniProtKB,P02655,APOC2,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000305,IC,PMID:15778093,GO:0034384,9606,BHF-UCL,,P
UniProtKB,P02655,APOC2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000305,IC,PMID:15778093,GO:0032375,9606,BHF-UCL,,P
UniProtKB,P02656,APOC3,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000369187|UniProtKB:P02656,9606,GO_Central,,P
UniProtKB,P02656,APOC3,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000305,IC,PMID:11162594,GO:0033344,9606,BHF-UCL,,F
UniProtKB,P02656,APOC3,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:11162594,,9606,BHF-UCL,,P
UniProtKB,P02656,APOC3,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:16443932,,9606,BHF-UCL,,P
UniProtKB,P02656,APOC3,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000305,IC,PMID:17438339,GO:0034375,9606,BHF-UCL,,P
UniProtKB,P02656,APOC3,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000315,IMP,PMID:18767813,,9606,BHF-UCL,,P
UniProtKB,P02689,PMP2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:20421974,,9606,UniProt,,F
UniProtKB,P04035,HMGCR,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000314,IDA,PMID:23063590,,9606,CACAO,,P
UniProtKB,P04035,HMGCR,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P04035,HMGCR,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,P04035,HMGCR,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q01237|ensembl:ENSMUSP00000022176,9606,Ensembl,,P
UniProtKB,P04035,HMGCR,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P51639|ensembl:ENSRNOP00000022055,9606,Ensembl,,P
UniProtKB,P04035,HMGCR,involved_in,GO:0070723,GO:0070723,response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P51639|ensembl:ENSRNOP00000022055,9606,Ensembl,,P
UniProtKB,P04040,CAT,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P24270|ensembl:ENSMUSP00000028610,9606,Ensembl,,P
UniProtKB,P04062,GBA,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:26724485,,9606,UniProt,,P
UniProtKB,P04062,GBA,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:24211208,,9606,UniProt,,P
UniProtKB,P04062,GBA,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P04062,GBA,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P17439|ensembl:ENSMUSP00000130660,9606,Ensembl,,P
UniProtKB,P04062,GBA,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00296,9606,UniProt,,P
UniProtKB,P04180,LCAT,involved_in,GO:0034435,GO:0034435,cholesterol esterification,ECO:0000314,IDA,PMID:26195816,,9606,UniProt,,P
UniProtKB,P04180,LCAT,involved_in,GO:0034435,GO:0034435,cholesterol esterification,ECO:0000314,IDA,PMID:24620755,,9606,UniProt,,P
UniProtKB,P04180,LCAT,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:26195816,,9606,UniProt,,P
UniProtKB,P04180,LCAT,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P04180,LCAT,acts_upstream_of_or_within,GO:0030301,GO:0030301,cholesterol transport,ECO:0000314,IDA,PMID:10559507,,9606,MGI,,P
UniProtKB,P04180,LCAT,acts_upstream_of_or_within,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:10559507,,9606,MGI,,P
UniProtKB,P04180,LCAT,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P16301|ensembl:ENSMUSP00000038232,9606,Ensembl,,P
UniProtKB,P04180,LCAT,involved_in,GO:0034435,GO:0034435,cholesterol esterification,ECO:0000314,IDA,PMID:4335615,,9606,BHF-UCL,,P
UniProtKB,P04180,LCAT,involved_in,GO:0034435,GO:0034435,cholesterol esterification,ECO:0000314,IDA,PMID:3458198,,9606,BHF-UCL,,P
UniProtKB,P04180,LCAT,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:4335615,,9606,BHF-UCL,,P
UniProtKB,P04180,LCAT,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000314,IDA,PMID:4335615,,9606,BHF-UCL,,P
UniProtKB,P04180,LCAT,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000314,IDA,PMID:4335615,,9606,BHF-UCL,,P
UniProtKB,P05090,APOD,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000064709|UniProtKB:P05090,9606,GO_Central,,F
UniProtKB,P05090,APOD,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:9278274,,9606,UniProt,,F
UniProtKB,P05108,CYP11A1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN001547321|UniProtKB:A3KMX9|UniProtKB:P05108,9606,GO_Central,,P
UniProtKB,P05108,CYP11A1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:21636783,,9606,UniProt,,P
UniProtKB,P05108,CYP11A1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P05108,CYP11A1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00296,9606,UniProt,,P
UniProtKB,P05108,CYP11A1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:P00189,9606,UniProt,,P
UniProtKB,P05108,CYP11A1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000315,IMP,PMID:18182448,,9606,UniProt,,P
UniProtKB,P05112,IL4,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000250,ISS,PMID:11971948,UniProtKB:P07750,9606,UniProt,,P
UniProtKB,P05177,CYP1A2,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00296,9606,UniProt,,P
UniProtKB,P05413,FABP3,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P11404|ensembl:ENSMUSP00000070709,9606,Ensembl,,P
UniProtKB,P05413,FABP3,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:P11404,9606,BHF-UCL,occurs_in(UBERON:0000955),P
UniProtKB,P06727,APOA4,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002709027|UniProtKB:P02647,9606,GO_Central,,F
UniProtKB,P06727,APOA4,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000318,IBA,PMID:21873635,MGI:MGI:88049|PANTHER:PTN002709027|UniProtKB:P02647|UniProtKB:P06727,9606,GO_Central,,P
UniProtKB,P06727,APOA4,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000318,IBA,PMID:21873635,MGI:MGI:88049|PANTHER:PTN002709027,9606,GO_Central,,P
UniProtKB,P06727,APOA4,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002709027|UniProtKB:P02647|UniProtKB:P06727,9606,GO_Central,,P
UniProtKB,P06727,APOA4,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002709027|UniProtKB:P02647|UniProtKB:P06727|UniProtKB:Q6Q788,9606,GO_Central,,P
UniProtKB,P06727,APOA4,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:11162594,,9606,BHF-UCL,,P
UniProtKB,P06727,APOA4,involved_in,GO:0033344,GO:0033344,cholesterol efflux,ECO:0000314,IDA,PMID:1935934,,9606,BHF-UCL,,P
UniProtKB,P06727,APOA4,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:1935934,,9606,BHF-UCL,,P
UniProtKB,P06727,APOA4,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000314,IDA,PMID:3095477,,9606,BHF-UCL,,P
UniProtKB,P06727,APOA4,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000314,IDA,PMID:1935934,,9606,BHF-UCL,,P
UniProtKB,P06858,LPL,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000315,IMP,PMID:25149060,,9606,BHF-UCL,"occurs_in(CL:0000235),part_of(GO:0055096)",P
UniProtKB,P08133,ANXA6,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002574762|UniProtKB:P08133,9606,GO_Central,,F
UniProtKB,P08133,ANXA6,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:23360953,,9606,UniProt,,F
UniProtKB,P08247,SYP,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:10620806,,9606,UniProt,,F
UniProtKB,P08476,INHBA,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P18331|ensembl:ENSRNOP00000019272,9606,Ensembl,,P
UniProtKB,P08684,CYP3A4,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00296,9606,UniProt,,P
UniProtKB,P08709,F7,involved_in,GO:0070723,GO:0070723,response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8K3U6|ensembl:ENSRNOP00000038466,9606,Ensembl,,P
UniProtKB,P10109,FDX1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:21636783,,9606,UniProt,,P
UniProtKB,P10109,FDX1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P10147,CCL3,involved_in,GO:0070723,GO:0070723,response to cholesterol,ECO:0000314,IDA,PMID:19523456,,9606,UniProt,,P
UniProtKB,P10635,CYP2D6,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P10635,CYP2D6,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00296,9606,UniProt,,P
UniProtKB,P10909,CLU,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000304,TAS,PMID:16682745,,9606,BHF-UCL,,P
UniProtKB,P11150,LIPC,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P27656|ensembl:ENSMUSP00000034731,9606,Ensembl,,P
UniProtKB,P11150,LIPC,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P27656|ensembl:ENSMUSP00000034731,9606,Ensembl,,P
UniProtKB,P11150,LIPC,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P27656|ensembl:ENSMUSP00000034731,9606,Ensembl,,P
UniProtKB,P11150,LIPC,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000305,IC,PMID:14531818,GO:0019433,9606,BHF-UCL,,P
UniProtKB,P11150,LIPC,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000315,IMP,PMID:1883393,,9606,BHF-UCL,,P
UniProtKB,P11413,G6PD,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000315,IMP,PMID:12027950,,9606,BHF-UCL,,P
UniProtKB,P11597,CETP,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002935167|UniProtKB:P11597,9606,GO_Central,,F
UniProtKB,P11597,CETP,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002935167|UniProtKB:P11597,9606,GO_Central,,P
UniProtKB,P11597,CETP,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002935167|UniProtKB:P11597,9606,GO_Central,,P
UniProtKB,P11597,CETP,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000314,IDA,PMID:24293641,,9606,UniProt,,P
UniProtKB,P11597,CETP,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR017130,9606,InterPro,,P
UniProtKB,P11597,CETP,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P11597,CETP,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:2833496,,9606,BHF-UCL,,F
UniProtKB,P11597,CETP,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:2833496,,9606,BHF-UCL,,P
UniProtKB,P11597,CETP,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000315,IMP,PMID:2586614,,9606,BHF-UCL,,P
UniProtKB,P11597,CETP,involved_in,GO:0043691,GO:0043691,reverse cholesterol transport,ECO:0000305,IC,PMID:7583561,GO:0034375,9606,BHF-UCL,,P
UniProtKB,P11597,CETP,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000315,IMP,PMID:2586614,,9606,BHF-UCL,,P
UniProtKB,P11712,CYP2C9,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00296,9606,UniProt,,P
UniProtKB,P13569,CFTR,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P26361|ensembl:ENSMUSP00000049228,9606,Ensembl,,P
UniProtKB,P13569,CFTR,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P26361|ensembl:ENSMUSP00000049228,9606,Ensembl,,P
UniProtKB,P14060,HSD3B1,enables,GO:0102294,GO:0102294,cholesterol dehydrogenase activity,ECO:0000501,IEA,GO_REF:0000003,EC:1.1.1.145,9606,UniProt,,F
UniProtKB,P14324,FDPS,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P14324,FDPS,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,P14324,FDPS,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000304,TAS,PMID:2690933,,9606,PINC,,P
UniProtKB,P15090,FABP4,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P04117|ensembl:ENSMUSP00000029041,9606,Ensembl,,P
UniProtKB,P15538,CYP11B1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN001547321|UniProtKB:A3KMX9|UniProtKB:P05108,9606,GO_Central,,P
UniProtKB,P16233,PNLIP,involved_in,GO:0030299,GO:0030299,intestinal cholesterol absorption,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q6P8U6|ensembl:ENSMUSP00000056377,9606,Ensembl,,P
UniProtKB,P16671,CD36,involved_in,GO:0030299,GO:0030299,intestinal cholesterol absorption,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q08857,9606,UniProt,,P
UniProtKB,P16671,CD36,involved_in,GO:0070508,GO:0070508,cholesterol import,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q08857,9606,UniProt,,P
UniProtKB,P16671,CD36,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q08857|ensembl:ENSMUSP00000133008,9606,Ensembl,,P
UniProtKB,P16671,CD36,involved_in,GO:0030299,GO:0030299,intestinal cholesterol absorption,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q08857|ensembl:ENSMUSP00000133008,9606,Ensembl,,P
UniProtKB,P16671,CD36,involved_in,GO:0070508,GO:0070508,cholesterol import,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q08857|ensembl:ENSMUSP00000133008,9606,Ensembl,,P
UniProtKB,P16671,CD36,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000250,ISS,PMID:12376530,UniProtKB:Q08857,9606,BHF-UCL,,P
UniProtKB,P17405,SMPD1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q04519|ensembl:ENSMUSP00000042187,9606,Ensembl,,P
UniProtKB,P17861,XBP1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:O35426,9606,UniProt,,P
UniProtKB,P19099,CYP11B2,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN001547321|UniProtKB:A3KMX9|UniProtKB:P05108,9606,GO_Central,,P
UniProtKB,P19793,RXRA,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000304,TAS,PMID:19374686,,9606,BHF-UCL,,P
UniProtKB,P19835,CEL,involved_in,GO:0030299,GO:0030299,intestinal cholesterol absorption,ECO:0000303,NAS,PMID:12031288,,9606,UniProt,,P
UniProtKB,P19835,CEL,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000303,NAS,PMID:7578248,,9606,UniProt,,P
UniProtKB,P19835,CEL,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000314,IDA,PMID:12031288,,9606,UniProt,,P
UniProtKB,P20393,NR1D1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q3UV55,9606,UniProt,,P
UniProtKB,P20393,NR1D1,NOT|involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000314,IDA,PMID:18511497,,9606,BHF-UCL,,P
UniProtKB,P21757,MSR1,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P30204|ensembl:ENSMUSP00000026021,9606,Ensembl,,P
UniProtKB,P21757,MSR1,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000250,ISS,PMID:12376530,UniProtKB:P30204,9606,BHF-UCL,,P
UniProtKB,P21796,VDAC1,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:31015432,,9606,UniProt,,F
UniProtKB,P22059,OSBP,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000315,IMP,PMID:29514919,,9606,UniProt,,P
UniProtKB,P22307,SCP2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:18465878,,9606,UniProt,,F
UniProtKB,P22307-2,SCP2,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000315,IMP,PMID:7642518,,9606,UniProt,,P
UniProtKB,P22455,FGFR4,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q03142,9606,UniProt,,P
UniProtKB,P22570,FDXR,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,P22570,FDXR,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00296,9606,UniProt,,P
UniProtKB,P22680,CYP7A1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN001548757|RGD:2482,9606,GO_Central,,P
